what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424656053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424837008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424840566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424841173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424841447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424841603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424842887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424842894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424842897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424842930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424843329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424843683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424843767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424843961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424844596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424844773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424844968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424845106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424845681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424845849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424846034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424846384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424846641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424847019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424847194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424847317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424847633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424854497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424854922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424855079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424855391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424855767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424882105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424882821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424886245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424888647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424891170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424891942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424893636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424897972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424919575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424921528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424922387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424925942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424934733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424936130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424936550
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490424936967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424941265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424997255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490424999668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425065632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490425067588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490425068208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490425068586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490425069007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490425069429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425071966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425091025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425093621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425201503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1490425203662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425228066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425286587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425295615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425317549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425320014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425342532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425344410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425372357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425374267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425475660
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425536735
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425536737
error,log,,,"Unhandled event loop exception",1490425536739
error,log,,,"Unhandled event loop exception",1490425537550
error,log,,,"Unhandled event loop exception",1490425538394
error,log,,,"Unhandled event loop exception",1490425539442
error,log,,,"Unhandled event loop exception",1490425539444
error,log,,,"Unhandled event loop exception",1490425539448
error,log,,,"Unhandled event loop exception",1490425539452
error,log,,,"Unhandled event loop exception",1490425539461
error,log,,,"Unhandled event loop exception",1490425539472
error,log,,,"Unhandled event loop exception",1490425539484
error,log,,,"Unhandled event loop exception",1490425539488
error,log,,,"Unhandled event loop exception",1490425539490
error,log,,,"Unhandled event loop exception",1490425539494
error,log,,,"Unhandled event loop exception",1490425539498
error,log,,,"Unhandled event loop exception",1490425539518
error,log,,,"Unhandled event loop exception",1490425539884
error,log,,,"Unhandled event loop exception",1490425539888
error,log,,,"Unhandled event loop exception",1490425539900
error,log,,,"Unhandled event loop exception",1490425539901
error,log,,,"Unhandled event loop exception",1490425539995
error,log,,,"Unhandled event loop exception",1490425540684
error,log,,,"Unhandled event loop exception",1490425540689
error,log,,,"Unhandled event loop exception",1490425540692
error,log,,,"Unhandled event loop exception",1490425540708
error,log,,,"Unhandled event loop exception",1490425540709
error,log,,,"Unhandled event loop exception",1490425540712
error,log,,,"Unhandled event loop exception",1490425540716
error,log,,,"Unhandled event loop exception",1490425540730
error,log,,,"Unhandled event loop exception",1490425540734
error,log,,,"Unhandled event loop exception",1490425540742
error,log,,,"Unhandled event loop exception",1490425540746
error,log,,,"Unhandled event loop exception",1490425540751
error,log,,,"Unhandled event loop exception",1490425540800
error,log,,,"Unhandled event loop exception",1490425540803
error,log,,,"Unhandled event loop exception",1490425540859
error,log,,,"Unhandled event loop exception",1490425540876
error,log,,,"Unhandled event loop exception",1490425540884
error,log,,,"Unhandled event loop exception",1490425540905
error,log,,,"Unhandled event loop exception",1490425540907
error,log,,,"Unhandled event loop exception",1490425540922
error,log,,,"Unhandled event loop exception",1490425540930
error,log,,,"Unhandled event loop exception",1490425540942
error,log,,,"Unhandled event loop exception",1490425540946
error,log,,,"Unhandled event loop exception",1490425540959
error,log,,,"Unhandled event loop exception",1490425540969
error,log,,,"Unhandled event loop exception",1490425540977
error,log,,,"Unhandled event loop exception",1490425540980
error,log,,,"Unhandled event loop exception",1490425540984
error,log,,,"Unhandled event loop exception",1490425540988
error,log,,,"Unhandled event loop exception",1490425540992
error,log,,,"Unhandled event loop exception",1490425540996
error,log,,,"Unhandled event loop exception",1490425541000
error,log,,,"Unhandled event loop exception",1490425541004
error,log,,,"Unhandled event loop exception",1490425541006
error,log,,,"Unhandled event loop exception",1490425541011
error,log,,,"Unhandled event loop exception",1490425541019
error,log,,,"Unhandled event loop exception",1490425541022
error,log,,,"Unhandled event loop exception",1490425541026
error,log,,,"Unhandled event loop exception",1490425541030
error,log,,,"Unhandled event loop exception",1490425541034
error,log,,,"Unhandled event loop exception",1490425541038
error,log,,,"Unhandled event loop exception",1490425541042
error,log,,,"Unhandled event loop exception",1490425541047
error,log,,,"Unhandled event loop exception",1490425541050
error,log,,,"Unhandled event loop exception",1490425541052
error,log,,,"Unhandled event loop exception",1490425541056
error,log,,,"Unhandled event loop exception",1490425541060
error,log,,,"Unhandled event loop exception",1490425541064
error,log,,,"Unhandled event loop exception",1490425541068
error,log,,,"Unhandled event loop exception",1490425541071
error,log,,,"Unhandled event loop exception",1490425541076
error,log,,,"Unhandled event loop exception",1490425541080
error,log,,,"Unhandled event loop exception",1490425541084
error,log,,,"Unhandled event loop exception",1490425541091
error,log,,,"Unhandled event loop exception",1490425541098
error,log,,,"Unhandled event loop exception",1490425541276
error,log,,,"Unhandled event loop exception",1490425541318
error,log,,,"Unhandled event loop exception",1490425541326
error,log,,,"Unhandled event loop exception",1490425541334
error,log,,,"Unhandled event loop exception",1490425541342
error,log,,,"Unhandled event loop exception",1490425541352
error,log,,,"Unhandled event loop exception",1490425541357
error,log,,,"Unhandled event loop exception",1490425541364
error,log,,,"Unhandled event loop exception",1490425541482
error,log,,,"Unhandled event loop exception",1490425542008
error,log,,,"Unhandled event loop exception",1490425542010
error,log,,,"Unhandled event loop exception",1490425542012
error,log,,,"Unhandled event loop exception",1490425542017
error,log,,,"Unhandled event loop exception",1490425542443
error,log,,,"Unhandled event loop exception",1490425542648
error,log,,,"Unhandled event loop exception",1490425542650
error,log,,,"Unhandled event loop exception",1490425542651
error,log,,,"Unhandled event loop exception",1490425542660
error,log,,,"Unhandled event loop exception",1490425542672
error,log,,,"Unhandled event loop exception",1490425542789
error,log,,,"Unhandled event loop exception",1490425543030
error,log,,,"Unhandled event loop exception",1490425543056
error,log,,,"Unhandled event loop exception",1490425543068
error,log,,,"Unhandled event loop exception",1490425543076
error,log,,,"Unhandled event loop exception",1490425543084
error,log,,,"Unhandled event loop exception",1490425543089
error,log,,,"Unhandled event loop exception",1490425543096
error,log,,,"Unhandled event loop exception",1490425543100
error,log,,,"Unhandled event loop exception",1490425543106
error,log,,,"Unhandled event loop exception",1490425543110
error,log,,,"Unhandled event loop exception",1490425543114
error,log,,,"Unhandled event loop exception",1490425543118
error,log,,,"Unhandled event loop exception",1490425543122
error,log,,,"Unhandled event loop exception",1490425543126
error,log,,,"Unhandled event loop exception",1490425543136
error,log,,,"Unhandled event loop exception",1490425543138
error,log,,,"Unhandled event loop exception",1490425543142
error,log,,,"Unhandled event loop exception",1490425543146
error,log,,,"Unhandled event loop exception",1490425543150
error,log,,,"Unhandled event loop exception",1490425543154
error,log,,,"Unhandled event loop exception",1490425543158
error,log,,,"Unhandled event loop exception",1490425543234
error,log,,,"Unhandled event loop exception",1490425543414
error,log,,,"Unhandled event loop exception",1490425543422
error,log,,,"Unhandled event loop exception",1490425543430
error,log,,,"Unhandled event loop exception",1490425543446
error,log,,,"Unhandled event loop exception",1490425543460
error,log,,,"Unhandled event loop exception",1490425543464
error,log,,,"Unhandled event loop exception",1490425543472
error,log,,,"Unhandled event loop exception",1490425543484
error,log,,,"Unhandled event loop exception",1490425543496
error,log,,,"Unhandled event loop exception",1490425543504
error,log,,,"Unhandled event loop exception",1490425543506
error,log,,,"Unhandled event loop exception",1490425543512
error,log,,,"Unhandled event loop exception",1490425543514
error,log,,,"Unhandled event loop exception",1490425543518
error,log,,,"Unhandled event loop exception",1490425543581
error,log,,,"Unhandled event loop exception",1490425543800
error,log,,,"Unhandled event loop exception",1490425543804
error,log,,,"Unhandled event loop exception",1490425543830
error,log,,,"Unhandled event loop exception",1490425543834
error,log,,,"Unhandled event loop exception",1490425543842
error,log,,,"Unhandled event loop exception",1490425543850
